balavataro
document,section,page,markup,text
Bālāvatāro,11 Nāmikaṃ,31,text,"""Kiṃsabbaññekayakūhi dādācanaṃ"" 'ti kiṃ ādito dādāvanaṃ ca...Kasmiṃ kāle, kadā kudācanaṃ"
Bālāvatāro,11 Nāmikaṃ,31,break,
Bālāvatāro,11 Nāmikaṃ,31,text,"""Sabbassa so dāmhi vā"" 'ti sabbassaso vā...Sadā sabbadā."
Bālāvatāro,11 Nāmikaṃ,31,text,"""Tamhā dānī ce"" 'ti dāni dā ca, tadāni, tadā."
Bālāvatāro,11 Nāmikaṃ,31,break,
Bālāvatāro,11 Nāmikaṃ,31,text,Yadādinā imasaddā samānāparehi ca yathāsaṃkhyaṃ jjajjuppaccayā ima samānānaṃ asā ca...
Bālāvatāro,11 Nāmikaṃ,31,text,Ajja sajju aparajju.
Bālāvatāro,11 Nāmikaṃ,31,break,
Bālāvatāro,11 Nāmikaṃ,31,text,"""Imasmārahidhunādāce"" tirayhādippaccayā"
Bālāvatāro,11 Nāmikaṃ,31,break,
Bālāvatāro,11 Nāmikaṃ,31,text,"""Eta rahimhī"" 'ti imassā eto, etarahi."
Bālāvatāro,11 Nāmikaṃ,31,break,
Bālāvatāro,11 Nāmikaṃ,31,text,"""Adhunāmhi ce"" 'ti imassa a-adhunā, idāni. Lopantveva."
Bālāvatāro,11 Nāmikaṃ,31,break,
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,Sabbāsamāvusopasagganipātā
Bālāvatāro,11 Nāmikaṃ,32,text,Dīhi ca.
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,Etehi parā sabbā vibhattī lupyante...Tvaṃ āvuso tumhe āvuso.
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,Upasagganipātā vuccante.
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,Pa parā ni nī u du saṃ vi ava anu pari adhi ati pati su ā ati api apa upa-ete vīsatyupasaggā.
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,Ca nana va vā mā hi dhī ci ku ta nu ce re he sve ve vo kho no to yaṃ naṃ taṃ kiṃ...Handa
Bālāvatāro,11 Nāmikaṃ,32,text,kira eva kīva yāva tāva vata vatha atha aṅga iṅgha taggha āma nāma nūna puna pana āha
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,saha musā sakkā labbhā heṭṭhā ārā dūrā divā navā vinā nānā addhā muddhā micchā pacchā
Bālāvatāro,11 Nāmikaṃ,32,text,āvi sakkhi sacci sacchi bahi yadi iti kinti atthi sotthi khalu nanu kimu assu yagghe sace have
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,suve suvo are pure namo tiro adho atho aho raho hiyyo bhiyyo anto pāto sudaṃ kallaṃ evaṃ
Bālāvatāro,11 Nāmikaṃ,32,text,dhuvaṃ alaṃ halaṃ sayaṃ sāyaṃ samaṃ sāmaṃ kāmaṃ pāraṃ oraṃ caraṃ huraṃ ahaṃ sahaṃ
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,uccaṃnīcaṃsakiṃ saddhiṃ...Athavā antarā ārakā bāhirā bahiddhāyāvatā tāvatā samattā
Bālāvatāro,11 Nāmikaṃ,32,text,sāmantā āmantā sammukhā carahi tarahi sampati āyati upari yāvade tāvade tiriyaṃ
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,sanikaṃghasakkaṃ...Etarahi ettāvatā parammukhā kittāvatā aññadatthu seyyathīdaṃ
Bālāvatāro,11 Nāmikaṃ,32,text,appevanāma...Bhiyyosomattāya iccādayo nipātā.
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,Sadisā ye tiliṅgesu sabbāsu ca vibhattisu.
Bālāvatāro,11 Nāmikaṃ,32,text,Vacanesu ca sabbesu te nipātā'ti kittitā.
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,"Yathā-uccaṃ, rukkho-latā-gharaṃ vā."
Bālāvatāro,11 Nāmikaṃ,32,text,"Uccaṃ, rukkho bherukkha rukkhaṃ rukkhena rukkhassa rukkhasmā rukkhe vā iccādi..."
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,Evaṃ latā gharāni.
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,"Ubhayesu vibhattyatta kiyadesasamayadisāguṇātthahi,"
Bālāvatāro,11 Nāmikaṃ,32,text,Sabbāpi yathāyogaṃ vibhattiyo'ññehi tu ppaṭhamā.
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,"Taṃyathā-adhiantosaddehi sattama, sayaṃsaddā tatiyā chaṭṭhī ca, namosaddāpaṭhamā"
Bālāvatāro,11 Nāmikaṃ,32,text,"dutiyā ca, pāraṃsaddā sattamī, divāsaddā paṭhamā dutiyā sattamī ca, heṭṭhāsaddāsattamī,"
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,"uccaṃsaddāsabbāpi, pasaddā ca casadadā ca paṭhamā, hesaddā ālapane paṭhamā,"
Bālāvatāro,11 Nāmikaṃ,32,text,tathāññehipi.
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,Upasaggā sabbepi saddantarena saha payujjante-nipātā tu keci visumapi-yathā-pahāro
Bālāvatāro,11 Nāmikaṃ,32,text,paharati-sā ca so ca bhāsati vā karo ti vā sotthityādi.
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,text,"Ekekaliṅgaṃ dviligaṃ tiliṅgaṃ vāpyaliṅgikaṃ,"
Bālāvatāro,11 Nāmikaṃ,32,text,Catudheti nāmaṃ nāmaṃ namatyatthaṃ'ti kittitaṃ.
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,32,endsection,Nāmikaṃ.
Bālāvatāro,11 Nāmikaṃ,32,ignore,---------
Bālāvatāro,11 Nāmikaṃ,32,break,
Bālāvatāro,11 Nāmikaṃ,33,break,
Bālāvatāro,13,33,text,13
Bālāvatāro,13,33,break,
Bālāvatāro,13,33,text,"""Nāmānaṃ samāso yuttattho"""
Bālāvatāro,13,33,text,'Tyadhikāro.
Bālāvatāro,13,33,break,
Bālāvatāro,13,33,text,Samāso-ti bhinatthānaṃ padāmekatthatā...Yuttattho'ti aññamaññasambandhattho.
Bālāvatāro,13,33,break,
Bālāvatāro,13,33,text,Vibhāsātyadhikātabbaṃ vākyatthaṃ.
Bālāvatāro,13,33,text,Mahanentā ca so vīro cāti vākye.
Bālāvatāro,13,33,break,
Bālāvatāro,13,33,text,Dvipade tulyādhikaraṇe kammadhārayo.
Bālāvatāro,13,33,break,
Bālāvatāro,13,33,text,Bhinnappavatti nimittā saddā ekasmiṃ vatthu ti pavattā
Bālāvatāro,13,33,text,tulyādhikaraṇa...Vīsesanavisessabhutā samādhikaraṇa dvepadā yadā samasyante tadā
Bālāvatāro,13,33,break,
Bālāvatāro,13,33,text,sosamāso kammadhārayo nāma...Idha samāsasuttāni saññādvārena
Bālāvatāro,13,33,text,samāsavidhāyakā...Agahita visesanā buddhi visessamhi na uppajjatī ti visesaṃ pubbaṃ
Bālāvatāro,13,33,break,
Bālāvatāro,13,33,text,hoti...Samāseve tulyādhikaraṇattassa vuttattā tappakāsatthaṃ payuttā samāsato atirittā ca so
Bālāvatāro,13,33,text,"iccete ""vuttaṭṭhānamappayogo"" 'ti ñāyā nappayujjante; eva maññatra."
Bālāvatāro,13,33,break,
Bālāvatāro,13,33,text,Tesaṃ vibhattiyo lopā ca.
Bālāvatāro,13,33,break,
Bālāvatāro,13,33,text,Tesaṃ yuttatthāṃ samāsānaṃ pubbattarapadāṃ vibhattī lupyate cakārena kvacī - tato
Bālāvatāro,13,33,text,mahanta vīra iti va rūpappa saṅge.
Bālāvatāro,13,33,break,
Bālāvatāro,13,33,text,Pakati cassa sarantassa.
Bālāvatāro,13,33,break,
Bālāvatāro,13,33,text,Vibhattīsu luttāsu sartassa pubbabhutassa parabhūtassa ca assa samāsapadassa pakati
Bālāvatāro,13,33,text,hotītiha luttākārā punāniyante...Tato mahanta vīra iti ṭhite
Bālāvatāro,13,33,break,
Bālāvatāro,13,33,text,"""Mahataṃ mahā tulyādhikaraṇe pade"" 'ti mahantassa mahā."
Bālāvatāro,13,33,break,
Bālāvatāro,13,33,text,Taddhitasamāsakitakā nāmaṃ'vāta vetunādisu ca.
Bālāvatāro,13,33,break,
Bālāvatāro,13,34,break,
Bālāvatāro,13,34,text,Taddhitādayo nāmaṃ iva daṭṭhabbā taveppabhuti paccaye vajjetvā...Tato vatticchāyasyādi;
Bālāvatāro,13,34,text,mahāvīro mahāvīrā iccādi.
Bālāvatāro,13,34,break,
Bālāvatāro,13,34,text,"Kammādhārayodvando ca tappuriso ca lābhīno,"
Bālāvatāro,13,34,text,Tayo parapade liṅgaṃ bahubbihi padantare.
Bālāvatāro,13,34,break,
Bālāvatāro,13,34,text,"Rattā ca sā paṭi cāti, rattapaṭī; mahtī ca sā saddhā cāti, mahāsaddhā."
Bālāvatāro,13,34,break,
Bālāvatāro,13,34,text,"Ettha ""kammadhārayasaññe ce"" 'ti pubba pade pume'va kate ā ī ppaccayānaṃ nivutti."
Bālāvatāro,13,34,break,
Bālāvatāro,13,34,text,"Nilaṃ ca taṃ uppalaṃ cāti, niluppalaṃ; satthiva satthi, satthi ca sā sāmā cāti, satthasāmā,"
Bālāvatāro,13,34,text,"nārī...Mukhameva cando, mukhacando;"
Bālāvatāro,13,34,break,
Bālāvatāro,13,34,text,Visesatavisessānanaṃ yathecchattā kvaci visesanaṃ paraṃ hoti.
Bālāvatāro,13,34,break,
Bālāvatāro,13,34,text,Khattiyabhuto iccādi...Icchā ca yathātanti.
Bālāvatāro,13,34,break,
Bālāvatāro,13,34,text,"Nasaddā si tassa lopo-na suro, asuro-ettha kammadhāraye kate ""ubhe tappurisā"" 'ti"
Bālāvatāro,13,34,text,tappurisasaññā.
Bālāvatāro,13,34,break,
Bālāvatāro,13,34,text,"""Attannassa tappurise"" 'ti nassa a; na asso, anasso-ettha ""sare ani"" 'ti nassa an."
Bālāvatāro,13,34,break,
Bālāvatāro,13,34,text,"""Nāmānaṃ samāso"" 'ti sutte dvidhā kate ayuttatthānampi jhaci samāso...Napuna geyyā,"
Bālāvatāro,13,34,text,"apunageyyā, gāthetyādi ettha geyyenana sambanendhā nasaddo ayuttatthenāpi pune"
Bālāvatāro,13,34,break,
Bālāvatāro,13,34,text,yogavibhāgabalā samasyate.
Bālāvatāro,13,34,break,
Bālāvatāro,13,34,text,"Tayo lokā samāhaṭā, tilokaṃ-ettha ""saṅkhyā pubbe digu"" 'ti kamamadhārayassa digusaññā"
Bālāvatāro,13,34,text,"""digussekattaṃ"" 'ti ekattaṃ nanapuṃsakattaca."
Bālāvatāro,13,34,break,
Bālāvatāro,14,34,section,14
Bālāvatāro,14,34,break,
Bālāvatāro,14,34,text,Nappurisātveva.
Bālāvatāro,14,34,break,
Bālāvatāro,14,34,text,Amādayo parapadehi.
Bālāvatāro,14,34,break,
Bālāvatāro,14,35,break,
Bālāvatāro,14,35,text,Dutiyantādayo papadehi nāmehi yadā samasyante tadā so samāso tappurino nāma; gāmaṃ
Bālāvatāro,14,35,text,"gato, gāmagato...Passa vāsiṭṭha gāmaṃ gato tisso sāvatthintyatrāyuttatthatāyana"
Bālāvatāro,14,35,break,
Bālāvatāro,14,35,text,"samāso-tathāññatra ñeyyaṃ, raññā hato, rājahato."
Bālāvatāro,14,35,break,
Bālāvatāro,14,35,text,"Kiccantehi hiyyo adhikatthavacane...Tabba anīya ṇyariccappaccayā kiccā,"
Bālāvatāro,14,35,text,"thutinindatthamajjhāropitatthaṃ vacanaṃ adhikattha vacanaṃ, sonaleyyo, kupo iccādi-sonehi"
Bālāvatāro,14,35,break,
Bālāvatāro,14,35,text,yathā liyhate tathā puṇṇaṇattā thuti tehi ucaciṭṭhattā nindā ca; dadhinā upasittaṃ
Bālāvatāro,14,35,text,"bhojanaṃ, dadhibhojanaṃ; samāsapadeve upasattakriyāya kathananā natthetthāyanuttatthatā,"
Bālāvatāro,14,35,break,
Bālāvatāro,14,35,text,upasittasaddāppayogo pubbeva.
Bālāvatāro,14,35,break,
Bālāvatāro,14,35,text,"Karaṇetu-asinā kalaho, asikalaho; buddhassa deyyaṃ, buddhadeyyaṃ; parassapadaṃ-ettha"
Bālāvatāro,14,35,text,"vibhatyalopo; evaṃ attano padamiccādi; corasmā bhayaṃ, corabhayaṃ; evaṃ"
Bālāvatāro,14,35,break,
Bālāvatāro,14,35,text,"bandhanamuttoccādi; raño putto, rājaputto."
Bālāvatāro,14,35,break,
Bālāvatāro,14,35,text,"Brāhmaṇassa kaṇhā dantā, iccatra dantāpekkhā chaṭṭhiti kaṇhena sambandhābhāvā na"
Bālāvatāro,14,35,text,"samāso, yadā tu kaṇhā cate dantā ceti kammadhārayo tadā chaṭṭhī kaṇhadantāpekkhāti"
Bālāvatāro,14,35,break,
Bālāvatāro,14,35,text,brāhmaṇakhadantāti samāso hoteva...Rañño māgadhassa dhanantyatra raññoti chaṭṭhi
Bālāvatāro,14,35,text,"dhamapekkhāte na māgadhaṃ, rājā eva māgadhasadde vuccateti bhedābhāvā"
Bālāvatāro,14,35,break,
Bālāvatāro,14,35,text,sambandhābhāvoti tulyādhikaraṇena māgadhena saha rājā na samasyate...Dviṭṭho hi
Bālāvatāro,14,35,text,sambandhe...Rañño asso puriso cetyatra rañño asso rañño pirisoti ca paccekaṃ sambandhato
Bālāvatāro,14,35,break,
Bālāvatāro,14,35,text,sāpekkhatā atthiti na samāso-asso ca puriso cāti dvande kāte tu rājassapurisāti
Bālāvatāro,14,35,text,hoteva-aññātapekkhattā...Rañño guru putto iccatra rājāpekkhitopi guruno puttena saha
Bālāvatāro,14,35,break,
Bālāvatāro,14,35,text,samāso-gamakantā-gamakattampi samāsassa nibandhananaṃ-tattha guru no puttoti
Bālāvatāro,14,35,text,viggaho-evamaññatra.
Bālāvatāro,14,35,break,
Bālāvatāro,14,35,text,"Rūpe saññā, rūpasaññā-kvaci nindāyaṃ...Kupe maṇḍūko viya, kupamaṇḍūko; evaṃ"
Bālāvatāro,14,35,text,garakāko iccādi-atropamāya nindā gamyate...Antevāsikotyādo vibhatyalopo.
Bālāvatāro,14,35,break,
Bālāvatāro,15,35,section,15
Bālāvatāro,15,35,break,
Bālāvatāro,15,35,text,Aññapadatthesu bahubbīhi.
Bālāvatāro,15,35,break,
Bālāvatāro,15,35,text,Appathamantānamaññesaṃ padānaṃ atthesu dve vā bahūni vā nāmāni yadā samasyanto
Bālāvatāro,15,35,text,tadā so samāso bahubbihi nāma.
Bālāvatāro,15,35,break,
Bālāvatāro,15,36,break,
Bālāvatāro,15,36,text,"Āgatā samaṇa yaṃ so, āgatasama-vihoro; jinani indriyāni yena so, jitindriyo-bhagavā; āhito"
Bālāvatāro,15,36,text,"aggi yena so, āhitaggi; agyāhito vātyādo yathecchaṃ visesanasasa paratā...Karaṇe tu-chinno"
Bālāvatāro,15,36,break,
Bālāvatāro,15,36,text,"rukkho yena so, chinnarukkho-pharasu; dinno suṃko yassa so, dinnasuṃko-rājā; niggatā janā"
Bālāvatāro,15,36,text,"yasmā so, niggatajano-gāmo; dasabalāni yassa so, dasabalo-bhagavā; natthi samo yassa so,"
Bālāvatāro,15,36,break,
Bālāvatāro,15,36,text,asamo.
Bālāvatāro,15,36,break,
Bālāvatāro,15,36,text,"Ettha ""attannassā"" 'ti yogavibhāgena nassa a."
Bālāvatāro,15,36,break,
Bālāvatāro,15,36,text,"Pahūtā jivhā yassa so, pahūtajivho; mahantī paññā yassa so, mahāpañño; dvīsu."
Bālāvatāro,15,36,break,
Bālāvatāro,15,36,text,"""Itthiyaṃ bhāsitapumitthī pumā'va ce"" 'ti pumbhāvātidesā pubbuttarapadesu ā ī ppaccayā"
Bālāvatāro,15,36,text,namabhāvo.
Bālāvatāro,15,36,break,
Bālāvatāro,15,36,text,"""Kvaci samāsanantagatānamakāraranto"" 'ti antassa attaṃ...Kāraggahaṇena ā"
Bālāvatāro,15,36,text,icaitthiyamivaṇṇantā tvantehī ca kappaccayopi-yathā.
Bālāvatāro,15,36,break,
Bālāvatāro,15,36,text,"Visālaṃ akkhī yassa so, visālakkho; paccakkhadhammā, silopo; sobhano gandho yassa so,"
Bālāvatāro,15,36,text,sugandhi; bahukantiko; bahunadiko-samuddo; ettha yadādinā rasso; bahukantuko; mattā
Bālāvatāro,15,36,break,
Bālāvatāro,15,36,text,"bahavo mātaṅgā yasmiṃ taṃ, mattabahumātaṅgaṃ-vanaṃ; tulyādhikaraṇe."
Bālāvatāro,15,36,break,
Bālāvatāro,15,36,text,"Suvaṇṇassa viya vaṇṇo yassa so, suvaṇṇavaṇṇo;vajiraṃ pāṇimhi yassa so, vajirapāṇi,"
Bālāvatāro,15,36,text,"urasilomāni yassa so, urasilomo, ettha vibhatyalopo."
Bālāvatāro,15,36,break,
Bālāvatāro,15,36,text,"Atthesūti bahuttaggahaṇena kvavi paṭhamantānampi. Saha hetunanā yo vattate so,"
Bālāvatāro,15,36,text,"sahetuko; yadādinā sahassa so; satta vā aṭṭha vā ye te, sattaṭṭha-māsā; etthaññapadattho"
Bālāvatāro,15,36,break,
Bālāvatāro,15,36,text,"vāsaddassattho...Dakkhiṇassā ca pubbassā ca disāya yaṃ antarālaṃ sā, dakkhiṇapubbā-disā;"
Bālāvatāro,15,36,text,"bhinnādhikaraṇe...Appaṭhamantānanti kiṃ, desito buddhena yo dhammo."
Bālāvatāro,15,36,break,
Bālāvatāro,15,37,break,
Bālāvatāro,16,37,section,16
Bālāvatāro,16,37,break,
Bālāvatāro,16,37,text,Nāmānaṃ samuccayo dvando.
Bālāvatāro,16,37,break,
Bālāvatāro,16,37,text,Samuccayoti piṇḍīkaraṇaṃ-ekavibhattikānaṃ nāmānaṃ yo samuccayo so dvando nāma...
Bālāvatāro,16,37,text,"Idaṃ sattaṃ bahuvacanavisayaṃ. Cando ca suriyo ca,"
Bālāvatāro,16,37,break,
Bālāvatāro,16,37,text,candasuriyā-tiṭṭhantītyādikriyāsambandhasāmaññato atthetthāpekatthatā-evaṃ naranāriyo;
Bālāvatāro,16,37,text,akkhara padāni.
Bālāvatāro,16,37,break,
Bālāvatāro,16,37,text,Tathā dvande pāṇituriyayogga senaṅgabuddajantukavividhaviruddhavisabhā
Bālāvatāro,16,37,text,gatthādīnañca.
Bālāvatāro,16,37,break,
Bālāvatāro,16,37,text,"Vividhenākārena viruddhā vividhaviruddhā-sabhāgā sadisā-vividhā ca te sabhāgā ceti,"
Bālāvatāro,16,37,text,visabhāgā-yathā digusamāse tathā dvande pāṇyaṅgatthādinaṃ ekattaṃ napuṃsakattaṃ ca
Bālāvatāro,16,37,break,
Bālāvatāro,16,37,text,hoti-cakkhusotaṃ; gītavāditaṃ; yuganaṅgalaṃ; hatthassaṃ; asicammaṃ; ḍaṃsamakasaṃ; kāko
Bālāvatāro,16,37,text,lūkaṃ; nāmarūpaṃ; nāmaṃ namanalakkhaṇaṃ rūpaṃ ruppaṇalakkhaṇaṃ-evatai dhammā
Bālāvatāro,16,37,break,
Bālāvatāro,16,37,text,lakkhaṇato vividhā paramatthato sabhāgā ca.
Bālāvatāro,16,37,text,Ādisaddenāññatvāpi...Yathā-bhinnaliṅgānaṃ...Itthipumaṃ; yadā dinā rasso-dāsidāsaṃ;
Bālāvatāro,16,37,break,
Bālāvatāro,16,37,text,pattacīvaraṃ; gaṅgāsoṇaṃ...Saṅkhyāparimānaṃ...Tikacatukkaṃ...Sippīnaṃ...Ve-
Bālāvatāro,16,37,text,narathakāraṃ...Luddakānaṃ..
Bālāvatāro,16,37,break,
Bālāvatāro,16,37,text,Sākuntikamāgavikaṃ...Appāṇijātīnaṃ...Ārasatthi...Ekajajhāyanaba-
Bālāvatāro,16,37,text,rāhmaṇataṃ...Kaṭṭhakalāpaṃ iccādi.
Bālāvatāro,16,37,break,
Bālāvatāro,16,37,text,Vibhāsā rukkhatiṇapudhanadhaññajanapadādīnañca.
Bālāvatāro,16,37,break,
Bālāvatāro,16,37,text,"Dvande rukkhādīnaṃ ekattaṃ napuṃsakattañca vā hoti...Dhavakhadiraṃ, dhavakhadirā;"
Bālāvatāro,16,37,text,"muñjababbajā, muñjababbājā; ajeḷakaṃ, ajeḷakā; hiraññasuvaṇṇaṃ, hiraññasuvaṇṇāni;"
Bālāvatāro,16,37,break,
Bālāvatāro,16,37,text,"sāliyavaṃ, sāliyavā; kāsi kosalaṃ, kāsikosalā...Ādisaddena aññesupi"
Bālāvatāro,16,37,text,"vā-yathā-niccaṭirodhitamaddabbānaṃ...Kusalākusalaṃ,"
Bālāvatāro,16,37,break,
Bālāvatāro,16,37,text,"kusalākusalāni...Sakuṇinaṃ...Bakabalākaṃ, bakabalākā...Byañjanānaṃ...Dadhigataṃ,"
Bālāvatāro,16,37,text,"dadhigatāni...Disānaṃ...Pubbāparaṃ, pubbāparā; iccādi."
Bālāvatāro,16,37,break,
Bālāvatāro,17 Samāso  ,37,section,17
Bālāvatāro,17 Samāso  ,37,break,
Bālāvatāro,17 Samāso  ,37,text,Adhisaddā smiṃ tassa lopo-adhisaddena tulyādhikaraṇattā itthisaddāpi smiṃ-niccasamāsattā
Bālāvatāro,17 Samāso  ,37,text,ādhārabhutāyayamitthiyanti padantarena viggaho-adhiitthiyananti ṭhite.
Bālāvatāro,17 Samāso  ,37,break,
Bālāvatāro,17 Samāso  ,38,break,
Bālāvatāro,17 Samāso  ,38,text,Upasaggananipātapubbako abyayībhāvo.
Bālāvatāro,17 Samāso  ,38,break,
Bālāvatāro,17 Samāso  ,38,text,Upasaggādipubbako saddo vibhatyatthādisu samāso hoti so abyayibhāvasañño ca.
Bālāvatāro,17 Samāso  ,38,break,
Bālāvatāro,17 Samāso  ,38,text,"""So napuṃsakaliṅgo"" 'ti abyayībhāvo puṃsakaliṅgo yadādanā ekavacanenā ca."
Bālāvatāro,17 Samāso  ,38,break,
Bālāvatāro,17 Samāso  ,38,text,"""Saro rasso napuṃsake"" 'ti rasso."
Bālāvatāro,17 Samāso  ,38,break,
Bālāvatāro,17 Samāso  ,38,text,Aññasmā lopo ca.
Bālāvatāro,17 Samāso  ,38,break,
Bālāvatāro,17 Samāso  ,38,text,Anakārantā abyayibhāvā parā sabbā vibhattī lujjare.
Bālāvatāro,17 Samāso  ,38,break,
Bālāvatāro,17 Samāso  ,38,text,Adhitthi-vibhatti namattho ādhārādi-idhādhisaddo ādhāre cattate-adhitthiiccetaṃ padaṃ
Bālāvatāro,17 Samāso  ,38,text,"itthiyamiccetamatthaṃ vadati...Samīpaṃ nagarassa, upanagaraṃ."
Bālāvatāro,17 Samāso  ,38,break,
Bālāvatāro,17 Samāso  ,38,text,"""Aṃvibhattinamakārantabyayībhāvā"" 'ti vibhattīnaṃ kvaci aṃ"
Bālāvatāro,17 Samāso  ,38,break,
Bālāvatāro,17 Samāso  ,38,text,"Kvaciti kiṃ, upanagare; abhāvo makkhikānaṃ, nimmakkhikaṃrasso; anupubbotherānaṃ,"
Bālāvatāro,17 Samāso  ,38,text,"anutheraṃ; anatikkamma sattiṃ, yathā satti; ye ye buḍḍhā, yathā buḍḍhaṃ-vīcchāyaṃ;"
Bālāvatāro,17 Samāso  ,38,break,
Bālāvatāro,17 Samāso  ,38,text,"yattako paricchedo jīvassa, yāvajīvaṃ-avadhāraṇe; ā pabbatā khettaṃ, āpabbataṃ,"
Bālāvatāro,17 Samāso  ,38,text,"khettaṃ-mariyādāyaṃ-vajjamānā sīmā mariyādā-pabbataṃ vinātyattho; ājalantā sītaṃ,"
Bālāvatāro,17 Samāso  ,38,break,
Bālāvatāro,17 Samāso  ,38,text,"ājalantaṃ, sītaṃ-abhividhimhi-gayhamānā simā abhividhi-jalantena sahetyattho-āsaddayoge"
Bālāvatāro,17 Samāso  ,38,text,dhātunāmādinā apādānavidhāve vākyampi saddhaṃ-tathāññatra.
Bālāvatāro,17 Samāso  ,38,break,
Bālāvatāro,17 Samāso  ,38,text,"Uttamo vīro, pavīro iccādo pana-pubbapadatthappadhānattābhāvābyayībhāvābhāvo"
Bālāvatāro,17 Samāso  ,38,text,"kammadhārayo eva-evaṃ visiṭṭho dhammo, abhidhammo-kucchitaṃ antaṃ, kadantaṃ."
Bālāvatāro,17 Samāso  ,38,break,
Bālāvatāro,17 Samāso  ,38,text,"Ettha ""kadaṃ kussā"" 'ti sarekussa kadādeso. Appakaṃ lavaṇaṃ, kālavaṇaṃ."
Bālāvatāro,17 Samāso  ,38,break,
Bālāvatāro,17 Samāso  ,38,text,"Ettha ""kāppatthesu cā"" 'ti kussa kā-bahuvacanenāññatrāpi kvaci-kucchito puriso, kāpuriso;"
Bālāvatāro,17 Samāso  ,38,text,kupuriso vā; evamasurādi.
Bālāvatāro,17 Samāso  ,38,break,
Bālāvatāro,17 Samāso  ,39,break,
Bālāvatāro,17 Samāso  ,39,text,"Pubbaparūhasamaññapadatthappadhānābyayībhāvasamāso,"
Bālāvatāro,17 Samāso  ,39,text,Kammadhārayakatapapurisā dve dvando ca bahubbīhi ca ñeyyā.
Bālāvatāro,17 Samāso  ,39,break,
Bālāvatāro,17 Samāso  ,39,text,Samāso.
Bālāvatāro,17 Samāso  ,39,text,------
Bālāvatāro,17 Samāso  ,39,break,
Bālāvatāro,18,39,section,18
Bālāvatāro,18,39,break,
Bālāvatāro,18,39,text,Vāṇapacce.
Bālāvatāro,18,39,break,
Bālāvatāro,18,39,text,Chaḍhantā saddā tassāpaccamiccasmi atthe ṇe vā hoti.
Bālāvatāro,18,39,break,
Bālāvatāro,18,39,text,Vāti vākyatthaṃ-ṇenevāpaccatthassa vuttattā apaccasaddāppayogo-tesaṃ vibhatyādo tesaṃ
Bālāvatāro,18,39,text,gahaṇena vibhattilopo-tathottaratra.
Bālāvatāro,18,39,break,
Bālāvatāro,18,39,text,"""Tesaṃ ṇo lopaṃ"" 'ti paccayānaṃṇassa lopo."
Bālāvatāro,18,39,break,
Bālāvatāro,18,39,text,"""Vuddhādisarassa vāsaṃyogantassa saṇe ce"" 'ti saṇakāre pare asaṃyogantassādisarassa"
Bālāvatāro,18,39,text,vuddhi -tassāpaniyame.
Bālāvatāro,18,39,break,
Bālāvatāro,18,39,text,Ayuvaṇṇānaṃ cāyo vuddhi.
Bālāvatāro,18,39,break,
